Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
9439,TOYOTA,VITZ,2008,1000,Automatic,,187000,Kurunegala,12/19/2024,No Leasing,USED,Available,Available,Available,Available,55.39868421
9440,TOYOTA,VITZ,2017,1000,Automatic,Petrol,88000,Polonnaruwa,12/19/2024,Ongoing Lease,USED,Available,Available,Available,Available,81
9441,TOYOTA,VITZ,2010,1300,Automatic,Petrol,165000,Wennappuwa,12/19/2024,No Leasing,USED,Available,Available,Available,Available,60.1125
9442,TOYOTA,VITZ,2010,1300,Automatic,Petrol,165000,Kiribathgoda,12/19/2024,No Leasing,USED,Available,Available,Available,Available,65
9443,TOYOTA,VITZ,2016,,Automatic,Petrol,99000,Horana,12/19/2024,No Leasing,USED,Available,Available,Available,Available,75.8
9444,TOYOTA,VITZ,2016,1077,Automatic,Petrol,99000,Ja-Ela,12/19/2024,No Leasing,USED,Available,Available,Available,Available,77.56627907
9445,TOYOTA,VITZ,2018,1000,Automatic,Petrol,77000,Colombo,12/18/2024,No Leasing,USED,Available,Available,Available,Available,91.9
9446,TOYOTA,VITZ,2008,1000,Automatic,Petrol,187000,Chilaw,12/18/2024,No Leasing,USED,Available,Available,Available,Available,58.75
9447,TOYOTA,VITZ,2008,1000,Automatic,Petrol,187000,Matara,12/18/2024,No Leasing,USED,Available,Available,Available,Available,55.39868421
9448,TOYOTA,VITZ,2010,990,Automatic,Petrol,165000,Gampaha,12/18/2024,No Leasing,USED,Available,Available,Available,Available,63.75
9449,TOYOTA,VITZ,2008,1000,Automatic,Petrol,187000,Panadura,12/17/2024,No Leasing,USED,Available,Available,Available,Available,55
9450,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Piliyandala,12/17/2024,No Leasing,USED,Available,Available,Available,Available,55
9451,TOYOTA,VITZ,2019,990,Automatic,Petrol,66000,Matale,12/17/2024,No Leasing,USED,Available,Available,Available,Available,108
9452,TOYOTA,VITZ,2016,990,Automatic,Petrol,99000,Colombo,12/17/2024,No Leasing,USED,Available,Available,Available,Available,86
9453,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Panadura,12/17/2024,No Leasing,USED,Available,Available,Available,Available,52.5
9454,TOYOTA,VITZ,2018,1000,Automatic,Petrol,77000,Horana,12/16/2024,No Leasing,USED,Available,Available,Available,Available,90
9455,TOYOTA,VITZ,2008,1000,Automatic,Petrol,187000,Colombo,12/16/2024,No Leasing,USED,Available,Available,Available,Available,54
9456,TOYOTA,VITZ,2016,1000,Automatic,Petrol,99000,Nittambuwa,12/16/2024,No Leasing,USED,Available,Available,Available,Available,82
9457,TOYOTA,VITZ,2017,-1300,Automatic,Petrol,88000,Colombo,12/16/2024,No Leasing,USED,Available,Available,Available,Available,84.1
9458,TOYOTA,VITZ,2018,1000,Automatic,Petrol,77000,Ambalangoda,12/15/2024,No Leasing,USED,Available,Available,Available,Available,90
9459,TOYOTA,VITZ,2009,1000,Automatic,Petrol,176000,Dambulla,12/15/2024,No Leasing,USED,Available,Available,Available,Available,58
9460,TOYOTA,VITZ,2009,990,Automatic,Petrol,176000,Piliyandala,12/15/2024,No Leasing,USED,Available,Available,Available,Available,56.25
9461,TOYOTA,VITZ,2008,1000,Automatic,Petrol,187000,Piliyandala,12/15/2024,No Leasing,USED,Available,Available,Available,Available,54.75
9462,TOYOTA,VITZ,2016,,Automatic,Petrol,99000,Colombo,12/14/2024,No Leasing,USED,Available,Available,Available,Available,77.56627907
9463,TOYOTA,VITZ,2008,990,Automatic,Petrol,187000,Pannipitiya,12/14/2024,No Leasing,USED,Available,Available,Not_Available,Not_Available,56.5
9464,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Kandy,12/14/2024,No Leasing,USED,Available,Available,Available,Available,54.75
9465,TOYOTA,VITZ,2006,1000,Automatic,Petrol,209000,Matale,12/14/2024,No Leasing,USED,Available,Available,Available,Available,54.5
9466,TOYOTA,VITZ,2015,1000,Automatic,Petrol,110000,Panadura,12/14/2024,No Leasing,USED,Available,Available,Available,Not_Available,73.25
9467,TOYOTA,VITZ,2015,1000,Automatic,Petrol,110000,Kurunegala,12/14/2024,No Leasing,USED,Available,Available,Available,Available,78.5
9468,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Kurunegala,12/14/2024,No Leasing,USED,Available,Available,Available,Available,51
9469,TOYOTA,VITZ,2008,990,Automatic,Petrol,187000,Kuliyapitiya,12/13/2024,No Leasing,USED,Available,Available,Available,Available,55
9470,TOYOTA,VITZ,2007,,Automatic,Petrol,198000,Ragama,12/13/2024,No Leasing,USED,Available,Available,Available,Available,53.81052632
9471,TOYOTA,VITZ,2015,-990,Automatic,Petrol,110000,Dankotuwa,12/13/2024,No Leasing,USED,Available,Available,Available,Available,74
9472,TOYOTA,VITZ,2016,1200,Automatic,Petrol,99000,Gampaha,12/13/2024,No Leasing,USED,Available,Available,Available,Available,79.5
9473,TOYOTA,VITZ,2019,1000,Automatic,Petrol,66000,,12/12/2024,No Leasing,USED,Available,Available,Available,Available,98.775
9474,TOYOTA,VITZ,2019,1500,Automatic,Petrol,66000,Colombo,12/12/2024,No Leasing,USED,Available,Available,Available,Available,98.775
9475,TOYOTA,VITZ,2016,1200,Automatic,Petrol,99000,Gampaha,12/11/2024,No Leasing,USED,Available,Available,Available,Available,81
9476,TOYOTA,VITZ,2018,1300,Automatic,Petrol,77000,Bandarawela,12/11/2024,No Leasing,USED,Available,Available,Available,Available,90.70925926
9477,TOYOTA,VITZ,2008,1300,Automatic,Petrol,187000,Wennappuwa,12/10/2024,No Leasing,NEW,Available,Available,Available,Available,60.8
9478,TOYOTA,VITZ,2018,1000,Automatic,Petrol,77000,Colombo,12/10/2024,No Leasing,USED,Available,Available,Available,Available,95
9479,TOYOTA,VITZ,2018,1000,Automatic,Petrol,77000,Colombo,12/10/2024,No Leasing,USED,Available,Available,Available,Available,88
9480,TOYOTA,VITZ,2001,1000,Automatic,,264000,Kurunegala,12/10/2024,No Leasing,USED,Available,Available,Available,Available,39.5
9481,TOYOTA,VITZ,2002,990,Automatic,Petrol,253000,Kadawatha,12/9/2024,Ongoing Lease,USED,Available,Available,Available,Available,43
9482,TOYOTA,VITZ,2007,1300,Automatic,Petrol,198000,Polgahawela,12/9/2024,No Leasing,USED,Available,Available,Available,Available,58.25
9483,TOYOTA,VITZ,2018,1000,Automatic,Petrol,77000,Balangoda,12/9/2024,No Leasing,USED,Available,Available,Available,Available,99
9484,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Kotikawatta,12/8/2024,No Leasing,USED,Available,Available,Available,Available,53.81052632
9485,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Matara,12/8/2024,No Leasing,USED,Available,Available,Available,Available,51.85
9486,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Kadawatha,12/8/2024,No Leasing,USED,Available,Available,Available,Available,54.5
9487,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Chilaw,12/8/2024,No Leasing,USED,Available,Available,Available,Available,53.81052632
9488,TOYOTA,VITZ,2015,1077,Automatic,Petrol,110000,Hambantota,12/8/2024,No Leasing,USED,Available,Available,Available,Available,76.5
9489,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Horana,12/8/2024,No Leasing,USED,Available,Available,Available,Available,49.5
9490,TOYOTA,VITZ,2017,1000,Automatic,Petrol,88000,Kandy,12/8/2024,No Leasing,USED,Available,Available,Available,Available,84.1
9491,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Kurunegala,12/7/2024,No Leasing,USED,Available,Available,Available,Available,55
9492,TOYOTA,VITZ,2015,1000,Automatic,Petrol,110000,Ratnapura,12/7/2024,No Leasing,USED,Available,Available,Available,Available,73.5
9493,TOYOTA,VITZ,2009,1000,Automatic,Petrol,176000,Boralesgamuwa,12/7/2024,No Leasing,USED,Available,Available,Available,Available,57
9494,TOYOTA,VITZ,2015,1000,Automatic,Petrol,110000,Kandy,12/7/2024,,USED,Available,Available,Available,Available,76
9495,TOYOTA,VITZ,2015,1000,Automatic,Petrol,110000,Kottawa,12/7/2024,No Leasing,USED,Available,Available,Available,Available,74
9496,TOYOTA,VITZ,2007,1000,Automatic,Petrol,198000,Galle,12/6/2024,No Leasing,USED,Available,Available,Available,Available,54
9497,TOYOTA,VITZ,2002,-990,Automatic,Petrol,253000,Hambantota,12/6/2024,No Leasing,USED,Available,Available,Available,Available,41.75
9498,TOYOTA,VITZ,2015,990,Automatic,Petrol,110000,Kelaniya,12/6/2024,No Leasing,USED,Available,Available,Available,Available,74.15
9499,TOYOTA,VITZ,2016,1000,Automatic,Petrol,99000,Colombo,12/5/2024,No Leasing,USED,Available,Available,Available,Available,77.56627907
9500,TOYOTA,VITZ,2017,-1000,Automatic,Petrol,88000,Moratuwa,12/5/2024,No Leasing,USED,Available,Available,Available,Available,83.75
9501,TOYOTA,VITZ,2018,990,Automatic,Petrol,77000,Chilaw,12/5/2024,No Leasing,USED,Available,Available,Available,Available,93
9502,TOYOTA,VITZ,2019,1000,Automatic,Petrol,66000,Negombo,12/5/2024,No Leasing,USED,Available,Available,Available,Available,97.75
9503,TOYOTA,VITZ,2008,1300,Automatic,,187000,Marawila,12/5/2024,No Leasing,USED,Available,Available,Available,Available,55.39868421
9504,TOYOTA,VITZ,2008,1000,Automatic,Petrol,187000,Kandy,12/5/2024,No Leasing,USED,Available,Available,Available,Available,56.5
9505,TOYOTA,VITZ,2015,1000,Automatic,Petrol,110000,Avissawella,12/4/2024,Ongoing Lease,USED,Available,Available,Available,Available,78.9
9506,TOYOTA,VITZ,2015,1500,Automatic,Petrol,110000,Battaramulla,12/4/2024,No Leasing,USED,Available,Available,Available,Available,75
9507,TOYOTA,VITZ,2008,1000,Automatic,Petrol,187000,Negombo,12/4/2024,Ongoing Lease,USED,Available,Available,Available,Available,55.5
9508,TOYOTA,VITZ,2008,990,Automatic,Petrol,187000,Kottawa,12/4/2024,No Leasing,USED,Available,Available,Available,Available,57.5
9509,TOYOTA,VITZ,2019,1000,Automatic,Petrol,66000,Ja-Ela,12/4/2024,No Leasing,USED,Available,Available,Available,Available,97
9510,TOYOTA,VITZ 8,2008,,Automatic,Petrol,187000,Matara,12/16/2024,No Leasing,USED,Not_Available,Available,Not_Available,Available,57.5
9511,TOYOTA,VITZ EDITION,2017,1000,Automatic,Petrol,88000,Kandy,2/2/2025,No Leasing,USED,Available,Available,Available,Available,85
9512,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Katunayake,2/5/2025,No Leasing,USED,Available,Available,Available,Available,88.5
9513,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,87
9514,TOYOTA,VITZ EDITION 2,2019,1000,Automatic,Petrol,66000,Kadawatha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,92.75
9515,TOYOTA,VITZ EDITION 2,2015,-1000,Automatic,Petrol,110000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,82
9516,TOYOTA,VITZ EDITION 2,2018,,Automatic,Petrol,77000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,86.9
9517,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Katunayake,2/4/2025,No Leasing,USED,Available,Available,Available,Available,88.5
9518,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Colombo,2/4/2025,No Leasing,USED,Available,Available,Available,Available,90.1375
9519,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Negombo,2/4/2025,No Leasing,USED,Available,Available,Available,Available,90.1375
9520,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Matara,2/3/2025,No Leasing,USED,Available,Available,Available,Available,92.5
9521,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,,77000,Gampaha,2/1/2025,No Leasing,USED,Available,Available,Available,Available,90.1375
9522,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Chilaw,2/1/2025,No Leasing,USED,Available,Available,Available,Available,93
9523,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Battaramulla,1/31/2025,Ongoing Lease,USED,Available,Available,Available,Available,87.5
9524,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Gampaha,1/31/2025,No Leasing,USED,Available,Available,Available,Available,90.1375
9525,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Kadawatha,1/30/2025,No Leasing,USED,Available,Available,Available,Available,86.5
9526,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Negombo,1/9/2025,No Leasing,USED,Available,Available,Available,Available,91.5
9527,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Ambalangoda,1/21/2025,No Leasing,USED,Available,Available,Available,Available,92.75
9528,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Kadawatha,12/20/2024,No Leasing,USED,Available,Available,Available,Available,90.1375
9529,TOYOTA,VITZ EDITION 2,2018,1000,Automatic,Petrol,77000,Ambalangoda,12/14/2024,No Leasing,USED,Available,Available,Available,Available,96
9530,TOYOTA,VITZ EDITION 2,2018,-1000,Automatic,Petrol,77000,Ja-Ela,12/4/2024,No Leasing,USED,Available,Available,Available,Available,91
9531,TOYOTA,VITZ EDITION 2 SAFETY,2018,1000,Automatic,Petrol,77000,Kotte,1/31/2025,No Leasing,USED,Available,Available,Available,Available,89.9
9532,TOYOTA,VITZ EDITION 3,2019,-1000,Automatic,Petrol,66000,Kegalle,1/30/2025,No Leasing,USED,Available,Available,Available,Available,91
9533,TOYOTA,VITZ EDITION 3,2019,-1000,Automatic,Petrol,66000,Kottawa,1/10/2025,No Leasing,USED,Available,Available,Available,Available,98.9
9534,TOYOTA,VITZ EDITION 3,2019,1000,Automatic,Petrol,66000,Colombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,89.75
9535,TOYOTA,VITZ EDITION 3,2019,990,Automatic,Petrol,66000,Chilaw,12/22/2024,No Leasing,USED,Available,Available,Available,Available,99
9536,TOYOTA,VITZ EDITION 3,2019,1000,Automatic,Petrol,66000,Anuradapura,12/11/2024,No Leasing,USED,Available,Available,Available,Available,104.5
9537,TOYOTA,VITZ EDITION 3S,2019,1000,Automatic,Petrol,66000,Nugegoda,2/3/2025,No Leasing,USED,Available,Available,Available,Available,95.75
9538,TOYOTA,VITZ ILL,2012,1300,Automatic,Petrol,143000,Colombo,1/26/2025,No Leasing,USED,Available,Available,Available,Available,65.9
9539,TOYOTA,VITZ JEWELA,2018,1000,Automatic,Petrol,77000,Gampaha,1/16/2025,No Leasing,USED,Available,Available,Available,Available,97
9540,TOYOTA,VITZ JEWELA,2016,1000,Automatic,Petrol,99000,Kadawatha,1/5/2025,No Leasing,USED,Available,Available,Available,Available,75.5
9541,TOYOTA,VITZ JEWELA,2015,1000,Automatic,Petrol,110000,Piliyandala,12/21/2024,No Leasing,USED,Available,Available,Available,Available,79
9542,TOYOTA,VITZ KSP 99,2007,1000,Automatic,Petrol,198000,Colombo,2/5/2025,No Leasing,USED,Available,Available,Available,Available,53.25
9543,TOYOTA,VITZ KSP130,2019,990,Automatic,Petrol,66000,Boralesgamuwa,2/5/2025,No Leasing,USED,Available,Available,Available,Available,85.4375
9544,TOYOTA,VITZ KSP130,2019,1000,Automatic,Petrol,66000,Matara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,85.4375
9545,TOYOTA,VITZ KSP130,2015,1000,Automatic,Petrol,110000,Malabe,2/2/2025,No Leasing,USED,Available,Available,Available,Available,71.9
9546,TOYOTA,VITZ KSP130,2015,-1000,Automatic,Petrol,110000,Gampaha,1/18/2025,No Leasing,USED,Available,Available,Available,Available,75.5
9547,TOYOTA,VITZ KSP130,2015,1000,Automatic,Petrol,110000,Colombo,1/14/2025,No Leasing,USED,Available,Available,Available,Available,71.9
9548,TOYOTA,VITZ KSP130,2015,1000,Automatic,Petrol,110000,Kandy,1/11/2025,No Leasing,USED,Available,Available,Available,Available,73.25
9549,TOYOTA,VITZ KSP130,2014,1000,Automatic,Petrol,121000,Colombo,1/5/2025,No Leasing,USED,Available,Available,Available,Available,72.5
9550,TOYOTA,VITZ KSP130,2015,1000,Automatic,Petrol,110000,Dehiwala-Mount-Lavinia,1/26/2025,No Leasing,USED,Available,Available,Available,Available,72.75
9551,TOYOTA,VITZ KSP130,2017,990,Automatic,Petrol,88000,Wattala,1/19/2025,No Leasing,USED,Available,Available,Available,Available,83.75
9552,TOYOTA,VITZ KSP130,2017,,Automatic,Petrol,88000,Gampaha,1/5/2025,No Leasing,USED,Available,Available,Available,Available,80
9553,TOYOTA,VITZ KSP130,2016,990,Automatic,Petrol,99000,Malabe,12/28/2024,No Leasing,USED,Available,Available,Available,Available,75.5
9554,TOYOTA,VITZ KSP130,2015,1000,Automatic,Petrol,110000,Gampaha,12/25/2024,No Leasing,USED,Available,Available,Available,Available,73.75
9555,TOYOTA,VITZ KSP130,2011,999,Automatic,Petrol,154000,Mahiyanganaya,12/25/2024,No Leasing,USED,Available,Available,Available,Available,69.5
9556,TOYOTA,VITZ KSP130,2015,1000,Automatic,Petrol,110000,Tangalle,12/4/2024,No Leasing,USED,Available,Available,Available,Available,74.99
9557,TOYOTA,VITZ KSP130,2016,990,Automatic,Petrol,99000,Matugama,12/4/2024,No Leasing,USED,Available,Available,Available,Available,74.5
9558,TOYOTA,VITZ KSP130 EDITION,2016,1000,Automatic,Petrol,99000,Gampaha,2/5/2025,No Leasing,USED,Available,Available,Available,Available,77.75
9559,TOYOTA,VITZ KSP130 EDITION,2011,1000,Automatic,Petrol,154000,Ragama,2/4/2025,No Leasing,USED,Available,Available,Available,Available,66.5
9560,TOYOTA,VITZ KSP130 EDITION 2,2018,990,Automatic,Petrol,77000,Gampola,2/5/2025,No Leasing,USED,Available,Available,Available,Available,89.75
9561,TOYOTA,VITZ KSP90,2008,-1000,Automatic,Petrol,187000,Kurunegala,2/5/2025,No Leasing,USED,Available,Available,Available,Available,57.5
9562,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Piliyandala,2/5/2025,No Leasing,USED,Available,Available,Available,Available,53.75
9563,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Kurunegala,2/4/2025,No Leasing,USED,Available,Available,Available,Available,54.5
9564,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Colombo,2/4/2025,No Leasing,USED,Available,Available,Available,Available,54.5
9565,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Ampara,2/4/2025,No Leasing,USED,Available,Available,Available,Available,55.5
9566,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Kandy,2/4/2025,No Leasing,USED,Available,Available,Available,Available,53
9567,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Eheliyagoda,2/3/2025,No Leasing,USED,Available,Available,Available,Available,56.41176471
9568,TOYOTA,VITZ KSP90,2007,,Automatic,Petrol,198000,Kottawa,2/3/2025,No Leasing,USED,Available,Available,Available,Available,50.9
9569,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Boralesgamuwa,2/3/2025,No Leasing,USED,Available,Available,Available,Available,53.61875
9570,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Boralesgamuwa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,54.75
9571,TOYOTA,VITZ KSP90,2007,990,Automatic,Petrol,198000,Matara,2/2/2025,No Leasing,USED,Available,Available,Available,Available,53.61875
9572,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Nugegoda,2/2/2025,No Leasing,USED,Available,Available,Available,Available,54.75
9573,TOYOTA,VITZ KSP90,2006,1000,Automatic,Petrol,209000,Colombo,2/2/2025,No Leasing,USED,Available,Available,Available,Available,53.75
9574,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Colombo,2/1/2025,No Leasing,USED,Available,Available,Available,Available,51.5
9575,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Kurunegala,,No Leasing,USED,Available,Available,Available,Available,53
9576,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Pannala,1/30/2025,No Leasing,USED,Available,Available,Available,Available,53.9
9577,TOYOTA,VITZ KSP90,2008,-1000,Automatic,Petrol,187000,Nattandiya,1/29/2025,No Leasing,USED,Available,Available,Available,Available,56.41176471
9578,TOYOTA,VITZ KSP90,2007,990,Automatic,Petrol,198000,Matara,1/29/2025,,USED,Available,Available,Available,Available,56.5
9579,TOYOTA,VITZ KSP90,2012,1000,Automatic,Petrol,143000,Divulapitiya,1/29/2025,No Leasing,USED,Available,Available,Available,Available,59.75
9580,TOYOTA,VITZ KSP90,2008,-990,Automatic,Petrol,187000,Boralesgamuwa,1/18/2025,No Leasing,USED,Available,Available,Available,Available,56.41176471
9581,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Katunayake,1/17/2025,No Leasing,USED,Available,Available,Available,Available,56.41176471
9582,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Kandy,1/16/2025,No Leasing,USED,Available,Available,Available,Available,54.5
9583,TOYOTA,VITZ KSP90,2006,1300,Automatic,Petrol,209000,Kuliyapitiya,1/14/2025,No Leasing,USED,Available,Available,Available,Available,55
9584,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Marawila,1/13/2025,No Leasing,USED,Available,Available,Available,Available,55
9585,TOYOTA,VITZ KSP90,2007,1015,Automatic,Petrol,198000,Kurunegala,1/12/2025,No Leasing,USED,Available,Available,Available,Available,53.61875
9586,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Malabe,1/11/2025,,USED,Available,Available,Available,Available,54.5
9587,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Malabe,1/11/2025,No Leasing,USED,Available,Available,Available,Not_Available,53.61875
9588,TOYOTA,VITZ KSP90,2008,1300,Automatic,Petrol,187000,Kuliyapitiya,1/6/2025,No Leasing,USED,Available,Available,Available,Available,60.1
9589,TOYOTA,VITZ KSP90,2007,990,Automatic,Petrol,198000,Ratnapura,1/5/2025,No Leasing,USED,Available,Available,Available,Not_Available,51
9590,TOYOTA,VITZ KSP90,2010,990,Automatic,Petrol,165000,Beruwala,1/28/2025,No Leasing,USED,Available,Available,Available,Available,60
9591,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Kurunegala,1/26/2025,No Leasing,USED,Available,Available,Available,Available,52.5
9592,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Galle,1/25/2025,No Leasing,USED,Available,Available,Available,Available,52.75
9593,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Kesbewa,1/24/2025,No Leasing,USED,Available,Available,Available,Available,57.5
9594,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Kurunegala,12/29/2024,No Leasing,USED,Available,Available,Available,Available,56
9595,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Piliyandala,12/28/2024,No Leasing,USED,Available,Available,Available,Available,57
9596,TOYOTA,VITZ KSP90,2007,-1000,Automatic,,198000,Matara,12/27/2024,No Leasing,USED,Available,Available,Available,Available,55
9597,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Vavuniya,12/27/2024,No Leasing,USED,Available,Available,Available,Available,57
9598,TOYOTA,VITZ KSP90,2005,1000,Automatic,Petrol,220000,Ampara,12/26/2024,No Leasing,USED,Available,Available,Available,Available,55
9599,TOYOTA,VITZ KSP90,2008,1300,Automatic,Petrol,187000,Kuliyapitiya,12/26/2024,No Leasing,USED,Available,Available,Available,Available,60.60128676
9600,TOYOTA,VITZ KSP90,2007,990,Automatic,Petrol,198000,Homagama,12/24/2024,No Leasing,USED,Available,Available,Available,Available,53.61875
9601,TOYOTA,VITZ KSP90,2007,990,Automatic,Petrol,198000,Kandy,12/20/2024,No Leasing,USED,Available,Available,Available,Available,55
9602,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Kottawa,12/19/2024,No Leasing,USED,Available,Available,Available,Available,55
9603,TOYOTA,VITZ KSP90,2008,-1000,Automatic,Petrol,187000,Gampaha,12/15/2024,No Leasing,USED,Available,Available,Available,Available,59
9604,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Matara,12/14/2024,No Leasing,USED,Available,Available,Available,Available,56
9605,TOYOTA,VITZ KSP90,2008,1000,Automatic,Petrol,187000,Embilipitiya,12/8/2024,No Leasing,USED,Available,Available,Available,Available,58
9606,TOYOTA,VITZ KSP90,2007,1000,Automatic,,198000,Gampaha,12/6/2024,No Leasing,USED,Available,Available,Available,Available,52.75
9607,TOYOTA,VITZ KSP90,2007,1000,Automatic,Petrol,198000,Batticaloa,12/6/2024,No Leasing,USED,Available,Available,Available,Available,53.25
9608,TOYOTA,VITZ RS,2008,1300,Automatic,Petrol,187000,Colombo,2/1/2025,No Leasing,USED,Available,Available,Available,Available,59.75
9609,TOYOTA,VITZ RS,2008,1300,Automatic,Petrol,187000,Kurunegala,1/23/2025,No Leasing,USED,Available,Available,Available,Available,59.75
9610,TOYOTA,VITZ RS TURBO,2003,1500,Manual,Petrol,242000,Dehiwala-Mount-Lavinia,1/23/2025,No Leasing,USED,Available,Available,Available,Available,55.9
9611,TOYOTA,VITZ SAFETY,2018,1000,Automatic,Petrol,77000,Marawila,2/5/2025,No Leasing,USED,Available,Available,Available,Available,95
9612,TOYOTA,VITZ SAFETY,2018,1000,Automatic,Petrol,77000,Gampaha,2/4/2025,No Leasing,USED,Available,Available,Available,Available,85
9613,TOYOTA,VITZ SAFETY,2016,1000,Automatic,Petrol,99000,Tangalle,2/3/2025,No Leasing,USED,Available,Available,Available,Available,75.9
9614,TOYOTA,VITZ SAFETY,2016,1000,Automatic,Petrol,99000,Boralesgamuwa,2/2/2025,No Leasing,USED,Available,Available,Available,Available,78.75
9615,TOYOTA,VITZ SAFETY,2016,1000,Automatic,Petrol,99000,Kadawatha,2/1/2025,No Leasing,USED,Available,Available,Available,Available,73.95
9616,TOYOTA,VITZ SAFETY,2016,1000,Automatic,Petrol,99000,Matara,1/16/2025,No Leasing,USED,Available,Available,Available,Available,79.9
9617,TOYOTA,VITZ SAFETY,2015,1000,Automatic,Petrol,110000,Matara,1/26/2025,No Leasing,USED,Available,Available,Available,Available,77.5
9618,TOYOTA,VITZ SAFETY,2016,990,Automatic,Petrol,99000,Negombo,1/25/2025,No Leasing,USED,Available,Available,Available,Available,77.125
9619,TOYOTA,VITZ SAFETY,2017,-1000,Automatic,Petrol,88000,Kadawatha,1/25/2025,No Leasing,USED,Available,Available,Available,Available,89.9
9620,TOYOTA,VITZ SAFETY,2017,1000,Automatic,Petrol,88000,Moratuwa,1/21/2025,No Leasing,USED,Available,Available,Available,Available,89.9
9621,TOYOTA,VITZ SAFETY,2016,1000,Automatic,Petrol,99000,Kaduwela,1/19/2025,No Leasing,USED,Available,Available,Available,Available,76.5
9622,TOYOTA,VITZ SAFETY,2016,1000,Automatic,Petrol,99000,Kurunegala,12/22/2024,No Leasing,USED,Available,Available,Available,Available,77.75
9623,TOYOTA,VITZ SAFETY CBG CAR,2016,1000,Automatic,Petrol,99000,Gampaha,2/2/2025,No Leasing,USED,Available,Available,Available,Available,73.5
9624,TOYOTA,VITZ SAFETY EDITION,2017,1000,Automatic,Petrol,88000,Matara,,No Leasing,USED,Available,Available,Available,Available,80
